country_France,country_Germany,country_Spain,gender_Female,gender_Male,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
0.0,0.0,1.0,0.0,1.0,758.0,35.0,5.0,0.0,2.0,1.0,0.0,95009.6
0.0,0.0,1.0,0.0,1.0,636.0,76.0,9.0,126534.6,1.0,1.0,1.0,39789.62
0.0,1.0,0.0,1.0,0.0,596.0,27.0,2.0,151027.56,1.0,1.0,0.0,170320.58
0.0,0.0,1.0,0.0,1.0,719.0,44.0,2.0,0.0,2.0,1.0,0.0,196582.19
1.0,0.0,0.0,0.0,1.0,566.0,34.0,3.0,0.0,1.0,0.0,0.0,188135.69
1.0,0.0,0.0,1.0,0.0,620.0,42.0,1.0,0.0,2.0,0.0,1.0,65565.92
1.0,0.0,0.0,1.0,0.0,665.0,37.0,5.0,160389.82,1.0,0.0,1.0,183542.08
0.0,0.0,1.0,1.0,0.0,484.0,39.0,5.0,0.0,2.0,1.0,1.0,175224.12
1.0,0.0,0.0,1.0,0.0,546.0,20.0,6.0,0.0,1.0,0.0,1.0,20508.85
1.0,0.0,0.0,1.0,0.0,649.0,36.0,8.0,0.0,2.0,0.0,1.0,109179.89
1.0,0.0,0.0,0.0,1.0,717.0,38.0,7.0,0.0,2.0,1.0,1.0,158580.05
1.0,0.0,0.0,0.0,1.0,519.0,34.0,5.0,0.0,1.0,1.0,0.0,68479.6
1.0,0.0,0.0,1.0,0.0,645.0,24.0,3.0,34547.82,1.0,1.0,1.0,11638.17
0.0,1.0,0.0,1.0,0.0,652.0,26.0,1.0,131908.35,1.0,1.0,1.0,179269.79
0.0,0.0,1.0,1.0,0.0,676.0,64.0,4.0,116954.32,1.0,1.0,1.0,91149.48
0.0,1.0,0.0,0.0,1.0,604.0,25.0,7.0,165413.43,1.0,1.0,1.0,35279.74
0.0,1.0,0.0,1.0,0.0,678.0,25.0,10.0,76968.12,2.0,0.0,1.0,131501.72
1.0,0.0,0.0,0.0,1.0,584.0,35.0,3.0,146311.58,1.0,1.0,1.0,105443.47
0.0,0.0,1.0,0.0,1.0,706.0,24.0,2.0,141078.57,1.0,1.0,1.0,24402.87
1.0,0.0,0.0,1.0,0.0,665.0,41.0,8.0,96147.55,1.0,1.0,0.0,137037.97
0.0,1.0,0.0,0.0,1.0,500.0,44.0,9.0,160838.13,2.0,1.0,0.0,196261.64
1.0,0.0,0.0,1.0,0.0,686.0,47.0,5.0,113328.93,1.0,1.0,0.0,124170.9
0.0,1.0,0.0,0.0,1.0,714.0,21.0,6.0,86402.52,2.0,0.0,0.0,27330.59
0.0,0.0,1.0,0.0,1.0,494.0,27.0,2.0,0.0,2.0,1.0,0.0,22404.64
1.0,0.0,0.0,0.0,1.0,427.0,37.0,5.0,0.0,2.0,1.0,1.0,121485.1
0.0,1.0,0.0,1.0,0.0,629.0,37.0,1.0,35549.81,2.0,0.0,0.0,49676.33
1.0,0.0,0.0,1.0,0.0,600.0,43.0,5.0,134022.06,1.0,1.0,0.0,194764.83
0.0,1.0,0.0,0.0,1.0,468.0,29.0,1.0,111681.98,2.0,1.0,1.0,195711.16
1.0,0.0,0.0,0.0,1.0,850.0,28.0,4.0,0.0,2.0,1.0,1.0,12409.01
0.0,1.0,0.0,0.0,1.0,581.0,41.0,2.0,127913.71,2.0,1.0,1.0,44205.95
1.0,0.0,0.0,1.0,0.0,551.0,38.0,10.0,0.0,2.0,1.0,1.0,216.27
1.0,0.0,0.0,0.0,1.0,596.0,37.0,2.0,0.0,1.0,0.0,1.0,121175.86
1.0,0.0,0.0,0.0,1.0,703.0,43.0,8.0,0.0,2.0,1.0,0.0,9704.66
1.0,0.0,0.0,0.0,1.0,707.0,42.0,2.0,16893.59,1.0,1.0,1.0,77502.56
0.0,1.0,0.0,0.0,1.0,680.0,32.0,7.0,175454.0,1.0,0.0,1.0,77349.92
1.0,0.0,0.0,0.0,1.0,741.0,38.0,9.0,0.0,2.0,1.0,0.0,14379.01
1.0,0.0,0.0,0.0,1.0,656.0,40.0,2.0,0.0,2.0,1.0,1.0,180553.48
1.0,0.0,0.0,1.0,0.0,676.0,36.0,3.0,91711.59,1.0,1.0,1.0,95393.43
1.0,0.0,0.0,1.0,0.0,781.0,27.0,5.0,0.0,2.0,0.0,0.0,72969.9
0.0,0.0,1.0,0.0,1.0,739.0,31.0,1.0,0.0,2.0,1.0,1.0,58469.75
1.0,0.0,0.0,0.0,1.0,576.0,39.0,9.0,84719.98,1.0,0.0,0.0,191063.36
0.0,0.0,1.0,1.0,0.0,619.0,31.0,3.0,141751.82,1.0,0.0,1.0,61531.86
1.0,0.0,0.0,0.0,1.0,452.0,30.0,7.0,112935.87,1.0,1.0,1.0,99017.34
0.0,1.0,0.0,0.0,1.0,757.0,30.0,6.0,105128.85,2.0,1.0,1.0,62972.13
1.0,0.0,0.0,0.0,1.0,568.0,28.0,5.0,145105.64,2.0,1.0,0.0,185489.11
0.0,1.0,0.0,0.0,1.0,645.0,49.0,4.0,160133.88,1.0,0.0,1.0,88391.97
0.0,0.0,1.0,0.0,1.0,588.0,59.0,4.0,0.0,2.0,1.0,1.0,27435.41
1.0,0.0,0.0,0.0,1.0,682.0,30.0,9.0,0.0,2.0,1.0,1.0,2053.42
0.0,0.0,1.0,0.0,1.0,637.0,37.0,8.0,0.0,1.0,1.0,1.0,186062.36
0.0,0.0,1.0,0.0,1.0,633.0,32.0,5.0,163340.12,2.0,1.0,1.0,74415.2
1.0,0.0,0.0,0.0,1.0,669.0,26.0,4.0,0.0,2.0,1.0,1.0,197594.34
1.0,0.0,0.0,0.0,1.0,658.0,29.0,3.0,145512.84,1.0,1.0,0.0,20207.02
1.0,0.0,0.0,1.0,0.0,850.0,34.0,9.0,92899.27,2.0,1.0,0.0,97465.89
1.0,0.0,0.0,0.0,1.0,534.0,24.0,1.0,0.0,1.0,1.0,1.0,169653.32
0.0,1.0,0.0,0.0,1.0,644.0,47.0,9.0,137774.11,2.0,1.0,0.0,151902.78
1.0,0.0,0.0,0.0,1.0,604.0,36.0,6.0,116229.85,2.0,1.0,1.0,79633.38
1.0,0.0,0.0,0.0,1.0,651.0,40.0,4.0,0.0,2.0,1.0,1.0,147715.83
0.0,0.0,1.0,0.0,1.0,707.0,44.0,3.0,0.0,2.0,1.0,1.0,135077.01
1.0,0.0,0.0,1.0,0.0,726.0,32.0,8.0,0.0,2.0,0.0,0.0,185075.63
1.0,0.0,0.0,0.0,1.0,732.0,79.0,10.0,61811.23,1.0,1.0,1.0,104222.8
1.0,0.0,0.0,1.0,0.0,658.0,38.0,6.0,102895.1,1.0,0.0,0.0,155665.76
1.0,0.0,0.0,1.0,0.0,850.0,81.0,1.0,0.0,2.0,1.0,1.0,59568.24
1.0,0.0,0.0,0.0,1.0,664.0,40.0,7.0,125608.72,1.0,1.0,0.0,122073.48
0.0,0.0,1.0,1.0,0.0,796.0,23.0,3.0,146584.19,2.0,0.0,0.0,125445.8
0.0,1.0,0.0,0.0,1.0,495.0,39.0,8.0,120252.02,2.0,1.0,1.0,10160.23
0.0,1.0,0.0,0.0,1.0,674.0,44.0,3.0,88902.21,1.0,1.0,0.0,73731.32
0.0,0.0,1.0,1.0,0.0,693.0,57.0,9.0,0.0,2.0,1.0,1.0,135502.77
1.0,0.0,0.0,0.0,1.0,548.0,29.0,5.0,83442.98,1.0,0.0,1.0,177017.39
0.0,0.0,1.0,1.0,0.0,554.0,34.0,8.0,0.0,1.0,0.0,1.0,106981.03
0.0,0.0,1.0,0.0,1.0,807.0,42.0,5.0,0.0,2.0,1.0,1.0,74900.9
1.0,0.0,0.0,1.0,0.0,548.0,36.0,3.0,0.0,1.0,1.0,0.0,65996.9
0.0,1.0,0.0,1.0,0.0,671.0,44.0,0.0,84745.03,2.0,0.0,1.0,34673.98
0.0,0.0,1.0,1.0,0.0,596.0,29.0,6.0,0.0,2.0,1.0,0.0,116696.77
0.0,0.0,1.0,1.0,0.0,651.0,36.0,8.0,0.0,2.0,1.0,0.0,91652.43
0.0,0.0,1.0,0.0,1.0,595.0,23.0,7.0,0.0,2.0,1.0,1.0,168085.97
1.0,0.0,0.0,0.0,1.0,679.0,60.0,8.0,0.0,2.0,1.0,1.0,51380.9
0.0,1.0,0.0,1.0,0.0,684.0,26.0,2.0,114035.39,1.0,0.0,0.0,96885.19
0.0,0.0,1.0,0.0,1.0,527.0,33.0,9.0,132168.28,1.0,0.0,0.0,98734.15
1.0,0.0,0.0,1.0,0.0,825.0,36.0,3.0,146053.66,1.0,1.0,1.0,138344.7
0.0,1.0,0.0,0.0,1.0,595.0,34.0,2.0,87967.42,2.0,0.0,1.0,156309.52
0.0,1.0,0.0,0.0,1.0,608.0,33.0,1.0,102772.67,2.0,1.0,0.0,70705.58
0.0,1.0,0.0,1.0,0.0,777.0,37.0,10.0,121532.17,2.0,1.0,1.0,73464.88
1.0,0.0,0.0,1.0,0.0,710.0,31.0,3.0,0.0,2.0,1.0,1.0,112289.06
1.0,0.0,0.0,0.0,1.0,710.0,21.0,4.0,109130.96,2.0,1.0,1.0,56191.99
0.0,1.0,0.0,0.0,1.0,523.0,27.0,8.0,61688.61,2.0,1.0,0.0,147059.16
1.0,0.0,0.0,0.0,1.0,630.0,31.0,0.0,0.0,2.0,1.0,1.0,34475.14
0.0,0.0,1.0,1.0,0.0,529.0,35.0,5.0,0.0,2.0,1.0,0.0,56518.0
0.0,0.0,1.0,1.0,0.0,575.0,31.0,6.0,0.0,2.0,1.0,1.0,95686.42
0.0,1.0,0.0,1.0,0.0,524.0,25.0,7.0,131402.21,1.0,0.0,0.0,193668.49
1.0,0.0,0.0,1.0,0.0,714.0,40.0,0.0,0.0,2.0,1.0,0.0,62762.12
1.0,0.0,0.0,0.0,1.0,694.0,42.0,8.0,133767.19,1.0,1.0,0.0,36405.21
1.0,0.0,0.0,1.0,0.0,813.0,62.0,10.0,64667.95,2.0,0.0,1.0,140454.14
0.0,1.0,0.0,0.0,1.0,562.0,33.0,8.0,92659.2,2.0,1.0,0.0,1354.25
1.0,0.0,0.0,1.0,0.0,512.0,75.0,2.0,0.0,1.0,1.0,0.0,123304.62
1.0,0.0,0.0,1.0,0.0,693.0,30.0,6.0,127992.25,1.0,1.0,1.0,50457.2
0.0,0.0,1.0,0.0,1.0,743.0,35.0,6.0,79388.33,1.0,1.0,1.0,193360.69
1.0,0.0,0.0,1.0,0.0,661.0,37.0,5.0,136425.18,1.0,1.0,0.0,81102.81
1.0,0.0,0.0,1.0,0.0,709.0,40.0,9.0,131569.63,1.0,1.0,1.0,103970.58
1.0,0.0,0.0,0.0,1.0,627.0,37.0,2.0,125190.86,1.0,0.0,1.0,84584.69
0.0,0.0,1.0,0.0,1.0,585.0,36.0,10.0,0.0,2.0,1.0,1.0,180318.6
0.0,0.0,1.0,0.0,1.0,540.0,39.0,1.0,0.0,1.0,0.0,1.0,108419.41
1.0,0.0,0.0,1.0,0.0,850.0,33.0,7.0,118004.26,1.0,1.0,0.0,183983.82
0.0,0.0,1.0,0.0,1.0,650.0,24.0,8.0,108881.73,1.0,1.0,0.0,104492.83
1.0,0.0,0.0,0.0,1.0,731.0,37.0,8.0,0.0,2.0,1.0,1.0,170338.35
0.0,1.0,0.0,0.0,1.0,724.0,34.0,6.0,118235.7,2.0,0.0,0.0,157137.23
0.0,0.0,1.0,0.0,1.0,783.0,39.0,9.0,0.0,2.0,1.0,0.0,143752.77
1.0,0.0,0.0,0.0,1.0,721.0,36.0,1.0,155176.83,2.0,1.0,1.0,49653.37
1.0,0.0,0.0,1.0,0.0,850.0,35.0,5.0,0.0,1.0,1.0,1.0,80992.8
0.0,1.0,0.0,1.0,0.0,493.0,35.0,8.0,178317.6,1.0,0.0,0.0,197428.64
1.0,0.0,0.0,1.0,0.0,773.0,40.0,10.0,0.0,2.0,0.0,1.0,69303.15
0.0,0.0,1.0,0.0,1.0,713.0,38.0,6.0,116980.78,2.0,0.0,1.0,76038.38
1.0,0.0,0.0,1.0,0.0,461.0,35.0,5.0,0.0,1.0,1.0,1.0,54209.02
1.0,0.0,0.0,0.0,1.0,683.0,25.0,4.0,0.0,2.0,1.0,0.0,152698.24
1.0,0.0,0.0,0.0,1.0,781.0,33.0,3.0,89276.48,1.0,1.0,0.0,6959.0
1.0,0.0,0.0,0.0,1.0,754.0,28.0,8.0,0.0,2.0,1.0,1.0,52615.62
1.0,0.0,0.0,1.0,0.0,625.0,36.0,8.0,129944.39,2.0,0.0,0.0,198914.8
0.0,1.0,0.0,1.0,0.0,850.0,26.0,8.0,123126.29,1.0,1.0,0.0,74425.41
1.0,0.0,0.0,1.0,0.0,645.0,48.0,7.0,90612.34,1.0,1.0,1.0,149139.13
1.0,0.0,0.0,0.0,1.0,443.0,35.0,6.0,161111.45,1.0,0.0,0.0,13946.66
0.0,1.0,0.0,0.0,1.0,561.0,32.0,6.0,166824.59,1.0,1.0,0.0,139451.98
1.0,0.0,0.0,0.0,1.0,630.0,43.0,9.0,0.0,2.0,1.0,1.0,34338.04
0.0,0.0,1.0,0.0,1.0,635.0,24.0,4.0,140197.18,1.0,1.0,1.0,142935.83
0.0,0.0,1.0,0.0,1.0,790.0,37.0,6.0,0.0,2.0,1.0,1.0,119484.01
0.0,1.0,0.0,0.0,1.0,760.0,29.0,5.0,103607.24,2.0,0.0,1.0,86334.64
1.0,0.0,0.0,0.0,1.0,642.0,40.0,8.0,109219.83,1.0,1.0,0.0,52827.51
0.0,0.0,1.0,0.0,1.0,609.0,32.0,4.0,99883.16,1.0,1.0,1.0,120594.85
0.0,1.0,0.0,1.0,0.0,598.0,27.0,10.0,171283.91,1.0,1.0,1.0,84136.12
0.0,0.0,1.0,0.0,1.0,696.0,41.0,9.0,127523.75,1.0,0.0,1.0,191417.42
1.0,0.0,0.0,1.0,0.0,715.0,38.0,0.0,0.0,2.0,1.0,1.0,332.81
0.0,0.0,1.0,1.0,0.0,596.0,76.0,9.0,134208.25,1.0,1.0,1.0,13455.43
1.0,0.0,0.0,1.0,0.0,669.0,42.0,9.0,0.0,2.0,0.0,0.0,135630.32
1.0,0.0,0.0,1.0,0.0,551.0,26.0,2.0,144258.52,1.0,1.0,0.0,49778.79
0.0,0.0,1.0,0.0,1.0,675.0,36.0,3.0,54098.18,2.0,0.0,1.0,54478.52
1.0,0.0,0.0,1.0,0.0,641.0,42.0,7.0,125437.14,2.0,0.0,0.0,164128.58
0.0,1.0,0.0,1.0,0.0,807.0,31.0,1.0,93460.47,2.0,0.0,0.0,172782.69
0.0,0.0,1.0,0.0,1.0,613.0,34.0,3.0,0.0,1.0,1.0,1.0,41724.72
0.0,0.0,1.0,0.0,1.0,671.0,58.0,1.0,178713.98,1.0,1.0,1.0,21768.21
0.0,1.0,0.0,1.0,0.0,779.0,24.0,10.0,122200.31,2.0,1.0,0.0,43705.56
1.0,0.0,0.0,1.0,0.0,580.0,35.0,1.0,102097.33,1.0,0.0,1.0,168285.85
0.0,1.0,0.0,1.0,0.0,755.0,30.0,6.0,154221.37,2.0,0.0,1.0,62688.55
1.0,0.0,0.0,1.0,0.0,731.0,36.0,6.0,0.0,1.0,0.0,0.0,152128.36
1.0,0.0,0.0,0.0,1.0,543.0,36.0,4.0,0.0,2.0,1.0,1.0,141210.5
0.0,1.0,0.0,0.0,1.0,553.0,35.0,2.0,158584.28,2.0,1.0,0.0,43640.16
1.0,0.0,0.0,1.0,0.0,638.0,29.0,9.0,103417.74,1.0,1.0,1.0,15336.4
0.0,0.0,1.0,0.0,1.0,620.0,21.0,9.0,0.0,2.0,0.0,0.0,154882.79
0.0,0.0,1.0,0.0,1.0,739.0,38.0,0.0,128366.44,1.0,1.0,0.0,12796.43
0.0,0.0,1.0,0.0,1.0,618.0,41.0,4.0,115251.64,1.0,0.0,0.0,136435.75
1.0,0.0,0.0,1.0,0.0,758.0,34.0,1.0,154139.45,1.0,1.0,1.0,60728.89
0.0,0.0,1.0,0.0,1.0,778.0,40.0,8.0,104291.41,2.0,1.0,1.0,117507.11
0.0,1.0,0.0,0.0,1.0,735.0,43.0,10.0,123180.01,2.0,1.0,1.0,196673.28
1.0,0.0,0.0,1.0,0.0,558.0,47.0,9.0,0.0,2.0,1.0,0.0,103787.28
0.0,1.0,0.0,0.0,1.0,570.0,35.0,6.0,85668.59,1.0,1.0,0.0,105525.36
0.0,1.0,0.0,1.0,0.0,703.0,26.0,1.0,97331.19,1.0,1.0,0.0,63717.49
1.0,0.0,0.0,0.0,1.0,624.0,51.0,10.0,123401.43,2.0,1.0,1.0,127825.25
1.0,0.0,0.0,0.0,1.0,712.0,33.0,2.0,182888.08,1.0,1.0,0.0,3061.0
0.0,0.0,1.0,0.0,1.0,509.0,38.0,2.0,0.0,1.0,0.0,0.0,168460.12
0.0,1.0,0.0,1.0,0.0,537.0,41.0,3.0,138306.34,1.0,1.0,0.0,106761.47
0.0,1.0,0.0,0.0,1.0,724.0,31.0,2.0,160997.54,2.0,0.0,1.0,64831.36
0.0,1.0,0.0,0.0,1.0,676.0,28.0,1.0,69459.05,2.0,1.0,1.0,128461.29
1.0,0.0,0.0,0.0,1.0,625.0,22.0,9.0,0.0,2.0,1.0,0.0,157072.91
1.0,0.0,0.0,0.0,1.0,777.0,23.0,6.0,0.0,2.0,1.0,1.0,163225.48
0.0,0.0,1.0,0.0,1.0,604.0,41.0,3.0,0.0,1.0,0.0,0.0,11819.84
0.0,0.0,1.0,0.0,1.0,570.0,21.0,7.0,116099.82,1.0,1.0,1.0,148087.62
1.0,0.0,0.0,0.0,1.0,681.0,38.0,6.0,153722.47,1.0,1.0,0.0,101319.76
1.0,0.0,0.0,0.0,1.0,680.0,44.0,7.0,108724.98,1.0,0.0,1.0,72330.46
0.0,0.0,1.0,0.0,1.0,539.0,36.0,6.0,0.0,3.0,1.0,1.0,118959.64
1.0,0.0,0.0,0.0,1.0,620.0,28.0,9.0,71902.52,1.0,0.0,1.0,190208.23
0.0,1.0,0.0,0.0,1.0,431.0,42.0,8.0,120822.86,2.0,1.0,0.0,126153.24
1.0,0.0,0.0,0.0,1.0,750.0,22.0,5.0,0.0,2.0,0.0,1.0,105125.65
1.0,0.0,0.0,0.0,1.0,540.0,25.0,5.0,116160.23,1.0,1.0,0.0,13411.67
1.0,0.0,0.0,0.0,1.0,733.0,39.0,1.0,0.0,2.0,1.0,1.0,141841.31
1.0,0.0,0.0,1.0,0.0,592.0,37.0,7.0,0.0,2.0,1.0,1.0,126726.33
1.0,0.0,0.0,0.0,1.0,594.0,50.0,7.0,81310.34,1.0,1.0,1.0,183868.01
0.0,1.0,0.0,0.0,1.0,570.0,29.0,4.0,122028.65,2.0,1.0,1.0,173792.77
0.0,1.0,0.0,0.0,1.0,550.0,38.0,2.0,103391.38,1.0,0.0,1.0,90878.13
0.0,1.0,0.0,0.0,1.0,642.0,18.0,5.0,111183.53,2.0,0.0,1.0,10063.75
0.0,0.0,1.0,1.0,0.0,593.0,46.0,2.0,76597.79,1.0,1.0,1.0,54453.72
1.0,0.0,0.0,1.0,0.0,570.0,29.0,0.0,0.0,1.0,1.0,0.0,37092.43
0.0,1.0,0.0,1.0,0.0,743.0,34.0,1.0,131736.88,1.0,1.0,1.0,108543.21
0.0,0.0,1.0,1.0,0.0,685.0,25.0,10.0,128509.63,1.0,1.0,0.0,121562.33
0.0,1.0,0.0,0.0,1.0,626.0,27.0,4.0,115084.53,2.0,0.0,1.0,26907.43
1.0,0.0,0.0,1.0,0.0,544.0,21.0,10.0,161525.96,2.0,1.0,0.0,9262.77
1.0,0.0,0.0,1.0,0.0,679.0,44.0,3.0,118742.74,2.0,1.0,0.0,1568.91
1.0,0.0,0.0,0.0,1.0,659.0,54.0,8.0,133436.52,1.0,1.0,0.0,56787.8
0.0,1.0,0.0,1.0,0.0,850.0,34.0,3.0,129668.43,2.0,1.0,1.0,88743.99
0.0,0.0,1.0,0.0,1.0,416.0,35.0,8.0,0.0,1.0,0.0,0.0,119712.78
0.0,0.0,1.0,0.0,1.0,754.0,39.0,6.0,170184.99,2.0,1.0,0.0,89593.26
1.0,0.0,0.0,1.0,0.0,850.0,38.0,0.0,106831.69,1.0,0.0,1.0,148977.72
0.0,0.0,1.0,0.0,1.0,641.0,42.0,9.0,132657.55,1.0,1.0,0.0,35367.19
1.0,0.0,0.0,1.0,0.0,519.0,38.0,7.0,125328.56,1.0,1.0,0.0,188225.67
1.0,0.0,0.0,0.0,1.0,701.0,29.0,2.0,0.0,2.0,1.0,0.0,176943.59
1.0,0.0,0.0,0.0,1.0,656.0,43.0,7.0,134919.85,1.0,1.0,0.0,194691.95
0.0,0.0,1.0,0.0,1.0,655.0,37.0,8.0,163708.58,2.0,0.0,0.0,76259.23
1.0,0.0,0.0,1.0,0.0,444.0,40.0,5.0,84350.07,1.0,1.0,0.0,143835.76
1.0,0.0,0.0,0.0,1.0,778.0,42.0,6.0,0.0,2.0,1.0,1.0,106197.44
0.0,0.0,1.0,0.0,1.0,592.0,55.0,8.0,85845.43,2.0,1.0,1.0,128918.42
1.0,0.0,0.0,1.0,0.0,518.0,45.0,8.0,0.0,2.0,1.0,1.0,36193.07
1.0,0.0,0.0,1.0,0.0,456.0,33.0,1.0,188285.68,1.0,0.0,0.0,58363.94
0.0,1.0,0.0,1.0,0.0,565.0,38.0,7.0,145400.69,2.0,1.0,1.0,83844.79
1.0,0.0,0.0,1.0,0.0,604.0,71.0,2.0,0.0,2.0,1.0,1.0,49506.82
1.0,0.0,0.0,0.0,1.0,580.0,37.0,9.0,0.0,2.0,0.0,1.0,77108.66
1.0,0.0,0.0,0.0,1.0,582.0,41.0,1.0,40488.76,1.0,1.0,0.0,128528.83
0.0,0.0,1.0,0.0,1.0,721.0,38.0,7.0,0.0,1.0,0.0,1.0,53534.8
0.0,1.0,0.0,1.0,0.0,778.0,33.0,4.0,111063.73,2.0,1.0,0.0,83556.65
1.0,0.0,0.0,0.0,1.0,601.0,47.0,1.0,64430.06,2.0,0.0,1.0,96517.97
0.0,0.0,1.0,1.0,0.0,637.0,40.0,6.0,0.0,2.0,1.0,1.0,181610.6
1.0,0.0,0.0,1.0,0.0,589.0,21.0,3.0,0.0,2.0,0.0,1.0,55601.44
1.0,0.0,0.0,1.0,0.0,804.0,71.0,8.0,0.0,2.0,0.0,1.0,147995.96
1.0,0.0,0.0,0.0,1.0,806.0,40.0,5.0,80613.93,1.0,1.0,1.0,142838.64
0.0,0.0,1.0,1.0,0.0,532.0,39.0,0.0,0.0,2.0,1.0,0.0,94977.3
1.0,0.0,0.0,0.0,1.0,687.0,35.0,8.0,0.0,2.0,1.0,0.0,10334.05
1.0,0.0,0.0,1.0,0.0,515.0,25.0,7.0,79543.59,1.0,0.0,1.0,38772.82
1.0,0.0,0.0,0.0,1.0,763.0,35.0,9.0,0.0,1.0,1.0,1.0,31372.91
0.0,1.0,0.0,0.0,1.0,583.0,27.0,4.0,105907.42,2.0,1.0,1.0,195732.04
1.0,0.0,0.0,1.0,0.0,639.0,35.0,1.0,103015.12,2.0,1.0,1.0,139094.12
0.0,1.0,0.0,1.0,0.0,741.0,37.0,8.0,170840.08,2.0,0.0,0.0,109843.16
1.0,0.0,0.0,0.0,1.0,729.0,30.0,9.0,0.0,2.0,1.0,0.0,151869.35
1.0,0.0,0.0,0.0,1.0,696.0,28.0,4.0,172646.82,1.0,1.0,1.0,116471.43
1.0,0.0,0.0,0.0,1.0,652.0,38.0,6.0,0.0,2.0,1.0,1.0,145700.22
1.0,0.0,0.0,1.0,0.0,612.0,38.0,7.0,110615.47,1.0,1.0,1.0,193502.93
1.0,0.0,0.0,0.0,1.0,721.0,41.0,7.0,0.0,2.0,0.0,1.0,61018.85
1.0,0.0,0.0,0.0,1.0,667.0,28.0,6.0,165798.1,1.0,1.0,0.0,147090.9
0.0,0.0,1.0,0.0,1.0,630.0,32.0,4.0,82034.0,1.0,0.0,0.0,146326.45
1.0,0.0,0.0,0.0,1.0,850.0,34.0,6.0,0.0,1.0,0.0,1.0,52796.31
0.0,0.0,1.0,1.0,0.0,654.0,54.0,5.0,0.0,2.0,0.0,1.0,47139.06
1.0,0.0,0.0,0.0,1.0,622.0,26.0,9.0,0.0,2.0,1.0,1.0,153237.59
0.0,0.0,1.0,1.0,0.0,850.0,24.0,1.0,0.0,2.0,0.0,1.0,69052.87
1.0,0.0,0.0,0.0,1.0,605.0,33.0,9.0,128152.82,1.0,0.0,0.0,147822.81
0.0,0.0,1.0,1.0,0.0,651.0,45.0,10.0,135923.16,1.0,1.0,0.0,18732.84
0.0,0.0,1.0,1.0,0.0,535.0,49.0,7.0,115309.75,1.0,1.0,0.0,111421.77
1.0,0.0,0.0,0.0,1.0,759.0,44.0,2.0,111095.58,2.0,1.0,0.0,100137.7
1.0,0.0,0.0,1.0,0.0,806.0,67.0,1.0,0.0,2.0,0.0,1.0,103945.58
0.0,0.0,1.0,0.0,1.0,627.0,49.0,4.0,111087.5,1.0,0.0,1.0,146680.25
0.0,1.0,0.0,1.0,0.0,616.0,45.0,4.0,122793.96,1.0,1.0,1.0,62002.04
1.0,0.0,0.0,1.0,0.0,572.0,39.0,2.0,0.0,2.0,1.0,1.0,555.28
0.0,0.0,1.0,0.0,1.0,639.0,34.0,5.0,139393.19,2.0,0.0,0.0,33950.08
0.0,0.0,1.0,1.0,0.0,730.0,43.0,1.0,103960.38,1.0,1.0,1.0,193650.16
1.0,0.0,0.0,0.0,1.0,706.0,54.0,9.0,117444.51,1.0,1.0,1.0,186238.85
0.0,0.0,1.0,0.0,1.0,500.0,37.0,9.0,125822.21,1.0,1.0,0.0,111698.0
1.0,0.0,0.0,0.0,1.0,633.0,37.0,2.0,0.0,2.0,1.0,0.0,182258.17
1.0,0.0,0.0,0.0,1.0,582.0,31.0,2.0,0.0,2.0,1.0,1.0,33747.03
1.0,0.0,0.0,0.0,1.0,596.0,39.0,9.0,0.0,1.0,1.0,0.0,48963.59
0.0,0.0,1.0,0.0,1.0,730.0,62.0,2.0,0.0,2.0,1.0,1.0,186489.95
0.0,1.0,0.0,0.0,1.0,679.0,39.0,2.0,146186.28,2.0,1.0,1.0,193974.47
0.0,1.0,0.0,1.0,0.0,683.0,35.0,1.0,132371.3,2.0,0.0,0.0,186123.57
0.0,0.0,1.0,1.0,0.0,625.0,49.0,2.0,80816.45,1.0,1.0,1.0,20018.79
0.0,0.0,1.0,0.0,1.0,772.0,30.0,4.0,78653.05,1.0,1.0,0.0,1790.48
0.0,0.0,1.0,0.0,1.0,731.0,42.0,9.0,101043.63,1.0,1.0,1.0,192175.52
0.0,1.0,0.0,1.0,0.0,474.0,37.0,5.0,142688.57,2.0,1.0,1.0,110953.33
1.0,0.0,0.0,1.0,0.0,659.0,33.0,7.0,89939.62,1.0,1.0,0.0,136540.09
1.0,0.0,0.0,0.0,1.0,683.0,43.0,2.0,112499.42,2.0,1.0,0.0,30375.18
1.0,0.0,0.0,1.0,0.0,694.0,38.0,5.0,195926.39,1.0,1.0,1.0,85522.84
1.0,0.0,0.0,1.0,0.0,759.0,22.0,5.0,0.0,1.0,1.0,0.0,22303.17
0.0,1.0,0.0,0.0,1.0,609.0,38.0,6.0,140752.06,2.0,0.0,1.0,171430.16
1.0,0.0,0.0,0.0,1.0,620.0,37.0,0.0,107548.94,1.0,1.0,0.0,71175.94
1.0,0.0,0.0,1.0,0.0,748.0,26.0,1.0,77780.29,1.0,0.0,1.0,183049.41
0.0,1.0,0.0,0.0,1.0,773.0,34.0,10.0,126979.75,1.0,0.0,0.0,36823.28
0.0,1.0,0.0,1.0,0.0,518.0,35.0,8.0,141665.63,1.0,0.0,1.0,192776.64
0.0,0.0,1.0,0.0,1.0,573.0,41.0,5.0,0.0,2.0,0.0,1.0,14479.29
